time,pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul
9767700.0,101325.0,0.07906341511534314,0.8883725892651138,269.2,0.0,0.0,0.0,0.5794843749999999,0.0,22000.0,5.661741990846682,0.8372126255660299,0.0,259.2948596510335,256.0,9767700.0,2.0370461895769822,-0.4662498627820857,0.20814286194651463,9765296.704955049,707.0108237448221,276.278125,273.47825160359116
9768600.0,101325.0,0.07906341511534314,0.8883725892651138,269.34999999999997,0.0,0.0,0.0,0.599375,0.0,22000.0,5.127688787185354,0.7781259581808053,0.0,259.0458795568508,255.0,9768600.0,2.028676418919572,-0.4578800921246753,0.20820514482818847,9766196.823909689,707.0762822423975,275.97499999999997,273.34863022829643
9769500.0,101325.0,0.07906341511534314,0.8883725892651138,269.5,0.0,0.0,0.0,0.619578125,0.0,22000.0,4.60479118993135,0.7226753934039021,0.0,258.78505231400123,254.0,9769500.0,2.0174780883596384,-0.4466817615647418,0.2082674217455994,9767096.94280856,707.1417407359171,275.65937499999995,273.20538304944
9770400.0,101325.0,0.07906341511534314,0.8883725892651138,269.65,0.0,0.0,0.0,0.64,0.0,22000.0,4.1,0.6981317007977318,0.0,258.52997791790006,253.0,9770400.0,2.0035427891054747,-0.4327464623105781,0.2083296926967537,9767997.061651649,707.2071992253804,275.34999999999997,273.064405461741
9771300.0,101325.0,0.07906341511534314,0.8883725892651138,269.79999999999995,0.0,0.0,0.0,0.667,0.0,22000.0,3.642162196356275,0.6981317007977318,0.0,258.2835934591363,252.0,9771300.0,1.9869798378005572,-0.41618351100566064,0.20839195767965782,9768897.180438945,707.272657710786,275.04999999999995,272.9695699875611
9772200.0,101325.0,0.07906341511534314,0.8883725892651138,269.95,0.0,0.0,0.0,0.6990000000000001,0.0,22000.0,3.2475202429149794,0.6981317007977318,0.0,258.0370979940753,251.0,9772200.0,1.9679128284125362,-0.3971165016176397,0.20845421669231828,9769797.299170434,707.3381161921333,274.75,272.9003071977722
9773100.0,101325.0,0.07906341511534314,0.8883725892651138,270.09999999999997,0.0,0.0,0.0,0.7240000000000001,0.0,22000.0,2.9041181680161943,0.6981317007977318,0.0,257.79049169368824,250.0,9773100.0,1.9464761121109735,-0.37567978531607693,0.20851646973274107,9770697.417846106,707.4035746694216,274.45,272.7807474178221
9774000.0,101325.0,0.07906341511534314,0.8883725892651138,270.25,0.0,0.0,0.0,0.73,0.0,22000.0,2.6,0.6981317007977318,0.0,257.5437747285351,249.0,9774000.0,1.922811412965997,-0.35201508617110044,0.20857871679893286,9771597.536465947,707.4690331426496,274.15,272.5404036942497
9774900.0,101325.0,0.07906341511534314,0.8883725892651138,270.24620535714286,0.0,0.0,0.0,0.7225,0.0,22000.0,2.409615384615385,0.6981317007977318,0.0,257.34402372950893,248.296875,9774900.0,1.897064740291662,-0.3262684134967655,0.20864095788889966,9772497.655029943,707.5344916118164,273.9383125,272.2992994202374
9775800.0,101325.0,0.07906341511534314,0.8883725892651138,270.0315476190476,0.0,0.0,0.0,0.715,0.0,22000.0,2.3807692307692307,0.6981317007977318,0.0,257.2207755077666,248.04166666666666,9775800.0,1.8693837055332003,-0.29858737873830377,0.2087031930006481,9773397.773538085,707.5999500769216,273.8605,272.18232537420744
9776700.0,101325.0,0.07906341511534314,0.8883725892651138,269.75111607142856,0.0,0.0,0.0,0.7075,0.0,22000.0,2.4615384615384617,0.6981317007977318,0.0,257.14758470056177,248.015625,9776700.0,1.8399153009644653,-0.26911897416956876,0.2087654221321841,9774297.891990358,707.6654085379637,273.85243749999995,272.12972661970133
9777600.0,101325.0,0.07906341511534314,0.8883725892651138,269.54999999999995,0.0,0.0,0.0,0.7000000000000001,0.0,22000.0,2.6,0.6981317007977318,0.0,257.0981641467057,248.0,9777600.0,1.8088041546545561,-0.23800782785965957,0.2088276452815143,9775198.010386752,707.7308669949422,273.84999999999997,272.0822661652329
9778500.0,101325.0,0.07906341511534314,0.8883725892651138,269.4321428571428,0.0,0.0,0.0,0.6925,0.0,22000.0,3.059375,0.7226753934039021,0.0,257.1254313663993,248.175,9778500.0,1.776191243890819,-0.2053949170959224,0.2088898624466447,9776098.128727252,707.7963254478559,273.9085,272.09048549974966
9779400.0,101325.0,0.07906341511534314,0.8883725892651138,269.3238095238095,0.0,0.0,0.0,0.685,0.0,22000.0,3.841666666666667,0.7781259581808053,0.0,257.2346873238963,248.63333333333333,9779400.0,1.7422130278715104,-0.1714167010766139,0.20895207362558188,9776998.247011846,707.8617838967042,274.05199999999996,272.1759021169561
9780300.0,101325.0,0.07906341511534314,0.8883725892651138,269.25357142857143,0.0,0.0,0.0,0.6775,0.0,22000.0,4.503125,0.8372126255660299,0.0,257.3284588198108,249.025,9780300.0,1.7070009488439448,-0.13620462204904826,0.20901427881633183,9777898.365240524,707.927242341486,274.16949999999997,272.23694100007776
9781200.0,101325.0,0.07906341511534314,0.8883725892651138,269.25,0.0,0.0,0.0,0.67,0.0,22000.0,4.6,0.8726646259971648,0.0,257.309316577926,249.0,9781200.0,1.6706812469759407,-0.09988492018104411,0.20907647801690102,9778798.483413272,707.9927007822006,274.15,272.1730988692057
9782100.0,101325.0,0.07906341511534314,0.8883725892651138,269.3380357142857,0.0,0.0,0.0,0.67769375,0.015624999999999998,22000.0,4.251654411764706,0.8535750873034768,0.0,257.11735580924784,248.17954545454546,9782100.0,1.6333750359589936,-0.06257870916409702,0.20913867122529575,9779698.601530077,708.0581592188469,273.9234375,272.0142847530242
9783000.0,101325.0,0.07906341511534314,0.8883725892651138,269.4871428571428,0.0,0.0,0.0,0.70635,0.04999999999999999,22000.0,3.8794117647058823,0.7926703686140915,0.0,256.81352328776524,246.74545454545455,9783000.0,1.5951985916613582,-0.024402264866461687,0.2092008584395222,9780598.719590927,708.123617651424,273.5625,271.85640398825876
9783900.0,101325.0,0.07906341511534314,0.8883725892651138,269.6426785714286,0.0,0.0,0.24776785714285712,0.74183125,0.08437499999999999,22000.0,3.492463235294118,0.7281295473163844,0.0,256.4817271736183,245.18863636363636,9783900.0,1.55626381348344,0.014532513311456663,0.20926303965758647,9781498.837595811,708.189076079931,273.17031249999997,271.7021059821181
9784800.0,101325.0,0.07906341511534314,0.8883725892651138,269.75,0.0,0.0,0.9107142857142856,0.77,0.1,22000.0,3.1,0.6981317007977318,0.0,256.2060349245784,244.0,9784800.0,1.5166788262308295,0.054117500564067056,0.20932521487749495,9782398.955544716,708.2545345043673,272.84999999999997,271.5646021866535
9785700.0,101325.0,0.07906341511534314,0.8883725892651138,269.8140625,0.0,0.8156250000000009,1.8683035714285714,0.7902,0.1,22000.0,2.7,0.7237662241863986,0.0,255.99690708582176,243.23011363636363,9785700.0,1.4765486985222915,0.09424762827260502,0.20938738409725408,9783299.07343763,708.3199929247317,272.6113839285714,271.45396953559566
9786600.0,101325.0,0.07906341511534314,0.8883725892651138,269.8725,0.0,3.0,3.0,0.8090666666666667,0.1,22000.0,2.292156862745098,0.7810348402674625,0.0,255.8170424763479,242.62121212121212,9786600.0,1.4359762615103324,0.13482006528456414,0.20944954731486976,9784199.191274539,708.3854513410233,272.4053571428571,271.3638653699199
9787500.0,101325.0,0.07906341511534314,0.8883725892651138,269.91968749999995,1.4928296232876714,9.5359375,6.963381555153707,0.8234,0.1,22000.0,1.8882352941176468,0.8404851179135193,0.0,255.67897791464372,242.20170454545453,9787500.0,1.3950630187500974,0.17573330804479914,0.2095117045283485,9785099.309055433,708.4509097532414,272.2466517857143,271.2916915875941
9788400.0,101325.0,0.07906341511534314,0.8883725892651138,269.95,7.064212328767124,21.462500000000006,16.973779385171788,0.8300000000000001,0.1,22000.0,1.5,0.8726646259971648,0.0,255.59525466455898,242.0,9788400.0,1.3539101442884305,0.21688618250646607,0.20957385573569642,9785999.426780298,708.516368161385,272.15,271.23545632526435
9789300.0,101325.0,0.07906341511534314,0.8883725892651138,269.960078125,18.353488869863014,36.407812500000006,33.74728752260397,0.8263839285714286,0.1,22000.0,1.2437908496732026,0.8339401332185405,0.0,255.60994681995814,242.10546875,9789300.0,1.3126195713991717,0.2581767553957248,0.20963600093491958,9786899.544449123,708.5818265654533,272.16314935064935,271.22831930002866
9790200.0,101325.0,0.07906341511534314,0.8883725892651138,269.95687499999997,37.0,52.0,58.0,0.8136904761904762,0.1,22000.0,1.1932461873638345,0.7461282552275759,0.0,255.75724451724875,242.61458333333334,9790200.0,1.2712951787944555,0.29950114800044103,0.2096981401240243,9787799.662061894,708.6472849654451,272.3207792207792,271.3089948125468
9791100.0,101325.0,0.07906341511534314,0.8883725892651138,269.950234375,82.39842006678857,67.15846108490567,88.38409002841644,0.7941517857142857,0.1,22000.0,1.2960784313725489,0.6779513313215474,0.0,256.03485933295167,243.56640625,9791100.0,1.2300440844543585,0.340752242340538,0.20976027330101704,9788699.779618602,708.7127433613599,272.6180194805195,271.4823675397892
9792000.0,101325.0,0.07906341511534314,0.8883725892651138,269.95,156.19087816897047,82.3808962264151,122.70989408421597,0.77,0.1,22000.0,1.5,0.6981317007977318,0.0,256.4405081247761,245.0,9792000.0,1.188978059152915,0.38181826764198146,0.2098224004639036,9789599.897119232,708.7782017531966,273.04999999999995,271.7522330476727
9792900.0,101325.0,0.07906341511534314,0.8883725892651138,269.9799164870689,233.38789718666715,97.662883254717,160.43075109790755,0.7437511748120301,0.1,22000.0,1.8598958333333333,0.7853981633974483,0.0,256.9767828137999,247.01029829545453,9792900.0,1.1482150717897985,0.422581255005098,0.20988452161069054,9790500.014563773,708.8436601409545,273.6135653409091,272.1255104862964
9793800.0,101325.0,0.07906341511534314,0.8883725892651138,270.04019396551723,289.0,113.0,201.0,0.7165507518796993,0.1,22000.0,2.3560185185185185,0.8726646259971648,0.0,257.59343672681126,249.42329545454547,9793800.0,1.1078809759235198,0.4629153508713768,0.20994663673938377,9791400.131952211,708.9091185246324,274.2551136363636,272.5551889953124
9794700.0,101325.0,0.07906341511534314,0.8883725892651138,270.10537446120685,325.43272427700174,128.6239471024259,243.3346032491944,0.6885749530075188,0.1,22000.0,2.824131944444445,0.9599310885968813,0.0,258.2088996292699,251.87464488636363,9794700.0,1.0681113401103688,0.5026849866845278,0.21000874584798954,9792300.249284536,708.9745769042296,274.89410511363633,272.9659200763339
9795600.0,101325.0,0.07906341511534314,0.8883725892651138,270.15,361.58077906747985,144.55065139263252,286.24771750805587,0.66,0.1,22000.0,3.1,1.0471975511965976,0.0,258.7415403401342,254.0,9795600.0,1.029053411874068,0.5417429149208286,0.21007084893451428,9793200.366560735,709.0400352797452,275.45,273.2853966290278
9796500.0,101325.0,0.07906341511534314,0.8883725892651138,269.99008095037846,397.188444324218,160.45202998652292,329.03697301288935,0.6282598684210526,0.1,22000.0,3.225,1.1344640137963142,0.0,259.15740561684487,255.63316761363637,9796500.0,0.9908681836929757,0.5799281431019209,0.21013294599696403,9794100.483780796,709.1054936511783,275.93281249999995,273.50693947877323
9797400.0,101325.0,0.07906341511534314,0.8883725892651138,269.5976871320437,432.0,176.0,371.0,0.5933421052631579,0.1,22000.0,3.35,1.2217304763960306,0.0,259.50346179316057,257.01420454545456,9797400.0,0.9537324958767799,0.6170638309181167,0.21019503703334472,9795000.600944705,709.1709520185282,276.4,273.68117109568766
9798300.0,101325.0,0.07906341511534314,0.8883725892651138,269.1814497476871,466.3589255852843,188.10520186335404,412.0054617676266,0.5592532894736842,0.1,22000.0,3.475,1.3089969389957472,0.0,259.81984048892434,258.38813920454544,9798300.0,0.9178410616038188,0.6529552651910777,0.21025712204166286,9795900.718052452,709.2364103817936,276.84218749999997,273.826876509036
9799200.0,101325.0,0.07906341511534314,0.8883725892651138,268.95,500.71220735785954,194.851966873706,452.3654419066534,0.53,0.1,22000.0,3.6,1.3962634015954636,0.0,260.1474560808554,260.0,9799200.0,0.8834082298396795,0.6873880969552171,0.21031920101992432,9796800.835104026,709.301868740974,277.25,273.96639659103556
9800100.0,101325.0,0.07906341511534314,0.8883725892651138,269.16988376524387,534.959385451505,197.67274844720495,492.0427010923535,0.52003125,0.1,22000.0,3.7484375,1.452363270409567,0.015624999999999998,260.77469928046594,262.5239955357143,9800100.0,0.8506692102568957,0.7201271165380009,0.21038127396613543,9797700.95209941,709.3673270960684,277.62578125,274.2132233397008
9801000.0,101325.0,0.07906341511534314,0.8883725892651138,269.730868902439,569.0,198.0,531.0,0.52975,0.1,22000.0,3.9124999999999996,1.4585965891666897,0.04999999999999999,261.68531350675215,265.83482142857144,9801000.0,0.8198803733183201,0.7509159534765765,0.21044334087830247,9798601.069038598,709.4327854470757,277.97291666666666,274.58206853052815
9801900.0,101325.0,0.07906341511534314,0.8883725892651138,270.2764195884146,602.4173014485515,196.03142386152896,567.4266656839623,0.54209375,0.1,22000.0,4.0453125,1.4336633141381991,0.08437499999999999,262.50999032669944,268.97823660714283,9801900.0,0.7913181207527968,0.7794782060420997,0.21050540175443141,9799501.185921572,709.4982437939954,278.28359374999997,274.9417526593337
9802800.0,101325.0,0.07906341511534314,0.8883725892651138,270.45,635.1256243756244,191.69249261625112,600.3862028301887,0.54,0.1,22000.0,4.1,1.3962634015954636,0.1,262.97075526522457,271.0,9802800.0,0.7652757250337902,0.8055206017611064,0.21056745659252835,9800401.302748324,709.5637021368262,278.54999999999995,275.15370191671377
9803700.0,101325.0,0.07906341511534314,0.8883725892651138,270.21237723214284,667.521135114885,186.00731506284774,631.1526385613207,0.523329326923077,0.1,22000.0,4.1,1.2975042575373024,0.1,263.1028646708505,271.77723214285714,9803700.0,0.7420575108693269,0.8287388159255696,0.21062950539059944,9801301.419518841,709.6291604755676,278.75,275.19396157419834
9804600.0,101325.0,0.07906341511534314,0.8883725892651138,269.84758928571426,700.0,180.0,661.0,0.5047115384615385,0.1,22000.0,4.1,1.1266723653499109,0.1,263.1571786638543,272.0964285714286,9804600.0,0.7219698674642954,0.8488264593306012,0.21069154814665106,9802201.53623311,709.6946188102187,278.9,275.17363589500775
9805500.0,101325.0,0.07906341511534314,0.8883725892651138,269.48400669642854,731.4008498402229,170.612028060062,690.0760216346154,0.4862379807692308,0.1,22000.0,4.1,0.9597362973857211,0.1,263.21148307403024,272.3674107142857,9805500.0,0.7053089128044142,0.8654874139904823,0.21075358485868897,9803101.65289112,709.7600771407783,279.04999999999995,275.15175394287974
9806400.0,101325.0,0.07906341511534314,0.8883725892651138,269.25,760.3330021713302,156.95908904484142,715.9735576923077,0.47000000000000003,0.1,22000.0,4.1,0.8726646259971648,0.1,263.343841214331,273.0,9806400.0,0.6923452226500582,0.8784511041448384,0.21081561552471967,9804001.769492857,709.8255354672457,279.25,275.1867136414429
9807300.0,101325.0,0.07906341511534314,0.8883725892651138,269.12010989010986,786.8486534167725,143.32660550720016,736.1343149038462,0.4540745192307692,0.1,22000.0,4.1,0.9190249342532641,0.1,263.56302470748864,273.990625,9807300.0,0.6833068390141207,0.8874894877807759,0.21087764014274896,9804901.88603831,709.89099378962,279.515625,275.27511958626144
9808200.0,101325.0,0.07906341511534314,0.8883725892651138,269.0050549450549,811.0,134.0,748.0,0.4377884615384615,0.1,22000.0,4.1,1.0471975511965976,0.1,263.8112412277085,275.025,9808200.0,0.6783625984344515,0.8924337283604451,0.21093965871078324,9805802.002527468,709.9564521079004,279.80833333333334,275.3786289992023
9809100.0,101325.0,0.07906341511534314,0.8883725892651138,268.9374725274725,790.9577064410421,152.07413289835165,751.0151482595617,0.42510817307692306,0.1,22000.0,4.1,1.1753701681399313,0.1,264.06693857486067,276.046875,9809100.0,0.6776083561929291,0.8931879706019674,0.2110016712268283,9806702.118960317,710.021910422086,280.09687499999995,275.50515146741157
9810000.0,101325.0,0.07906341511534314,0.8883725892651138,268.95,718.6506241161753,198.3595467032967,748.9250107434465,0.42,0.1,22000.0,4.1,1.2217304763960306,0.1,264.3086108643028,277.0,9810000.0,0.6810586060632313,0.8897377207316652,0.21106367768889064,9807602.235336846,710.0873687321756,280.34999999999997,275.6654614387412
9810900.0,101325.0,0.07906341511534314,0.8883725892651138,269.02371794871794,644.768229733221,243.7151871565934,745.6223678556081,0.42,0.115625,22000.0,4.303125,1.1821878605305343,0.1,264.5249702343176,277.86953125,9810900.0,0.6886451653954926,0.882151161399404,0.21112567809497593,9808502.351657044,710.152827038169,280.560546875,275.83502901860265
9811800.0,101325.0,0.07906341511534314,0.8883725892651138,269.1247863247863,620.0,259.0,745.0,0.42,0.15000000000000002,22000.0,4.725,1.1235557059713497,0.1,264.7310304878084,278.66875,9811800.0,0.7002231975513911,0.8705731292435055,0.21118767244309067,9809402.467920896,710.2182853400647,280.75312499999995,275.99000714751185
9812700.0,101325.0,0.07906341511534314,0.8883725892651138,269.2634615384615,642.3024098746082,248.18623331685615,749.5614910244824,0.42,0.184375,22000.0,5.084375,1.0703777053246475,0.1,264.94474323745317,279.38359375,9812700.0,0.7155833490817555,0.8552129777131411,0.2112496607312406,9810302.584128393,710.2837436378621,280.944140625,276.1436178506947
9813600.0,101325.0,0.07906341511534314,0.8883725892651138,269.45,671.6210815047021,235.04424122590214,756.7319462701282,0.42,0.2,22000.0,5.1,1.0471975511965976,0.1,265.1840591627519,280.0,9813600.0,0.7344677101432936,0.836328616651603,0.21131164295743196,9811202.70027952,710.3492019315603,281.15,276.3090444669012
9814500.0,101325.0,0.07906341511534314,0.8883725892651138,269.67008928571425,701.6292123824451,220.13012852199705,762.7864283807098,0.42,0.184375,22000.0,4.85,1.0471975511965976,0.084375,265.3016029324856,280.2109375,9814500.0,0.756586965724321,0.8142093610705755,0.21137361911967104,9812102.81637427,710.4146602211586,281.398046875,276.50820796775463
9815400.0,101325.0,0.07906341511534314,0.8883725892651138,269.8980158730158,726.0,204.0,764.0,0.42,0.15000000000000002,22000.0,4.6,1.0471975511965976,0.05000000000000002,265.2118086372002,280.0,9815400.0,0.7816364571786467,0.7891598696162498,0.21143558921596375,9813002.932412624,710.4801185066555,281.67604166666666,276.73120712077105
9816300.0,101325.0,0.07906341511534314,0.8883725892651138,270.1269345238095,746.6742405601289,182.1062554065744,756.5017022058823,0.42,0.115625,22000.0,4.35,1.0471975511965976,0.01562500000000001,265.05912453150734,279.7890625,9816300.0,0.8093096369821304,0.7614866898127661,0.211497553244316,9813903.048394578,710.5455767880509,281.941015625,276.9435580816497
9817200.0,101325.0,0.07906341511534314,0.8883725892651138,270.34999999999997,766.6881263421618,156.086115916955,740.6197352941176,0.42,0.1,22000.0,4.1,1.0471975511965976,0.0,265.08323144924634,280.0,9817200.0,0.8393082391803447,0.7314880876145519,0.211559511202734,9814803.164320111,710.6110350653435,282.15,277.1109012834697
9818100.0,101325.0,0.07906341511534314,0.8883725892651138,270.56674107142857,781.3579489531138,135.77291846885814,718.9279007352941,0.4228571428571429,0.1,22000.0,3.8499999999999996,1.0471975511965976,0.0,265.27277727688823,280.67265625,9818100.0,0.87134916575456,0.6994471610403366,0.211621463089224,9815703.28018922,710.6764933385325,282.2963068181818,277.25499488759283
9819000.0,101325.0,0.07906341511534314,0.8883725892651138,270.77678571428567,786.0,131.0,694.0,0.4292857142857143,0.1,22000.0,3.5999999999999996,1.0471975511965976,0.0,265.4348869116735,281.48125,9819000.0,0.9051685114253757,0.6656278153695209,0.21168340890179177,9816603.396001885,710.7419516076171,282.4151515151515,277.411210941856
9819900.0,101325.0,0.07906341511534314,0.8883725892651138,270.9734375,774.2347630224107,138.51879734848484,667.8843815789473,0.43607142857142855,0.1,22000.0,3.3499999999999996,1.0471975511965976,0.0,265.5866390011844,282.29921875,9819900.0,0.9405233335665606,0.630272993228336,0.21174534863844366,9817503.5117581,710.8074098725964,282.5264204545454,277.56520355841144
9820800.0,101325.0,0.07906341511534314,0.8883725892651138,271.15,745.9757722592368,147.77512626262626,640.3796842105263,0.44,0.1,22000.0,3.1,1.0471975511965976,0.0,265.7451310579189,283.0,9820800.0,0.9771917892332946,0.5936045375616019,0.21180728229718554,9818403.62745785,710.8728681334693,282.65,277.7023451773875
9821700.0,101325.0,0.07906341511534314,0.8883725892651138,271.20714285714286,705.9788953664446,157.64389204545455,610.6851447368421,0.43622023809523813,0.1,22000.0,2.97109375,1.0035643198967394,0.0,265.9014566715601,283.603125,9821700.0,1.014972182798586,0.5558241439963105,0.2118692098760234,9819303.743101124,710.9383263902354,282.8017045454545,277.7884561772447
9822600.0,101325.0,0.07906341511534314,0.8883725892651138,271.12142857142857,659.0,167.0,578.0,0.4259920634920635,0.1,22000.0,3.00625,0.901753446863737,0.0,266.0374298512605,284.175,9822600.0,1.0536813529622204,0.5171149738326761,0.21193113137296332,9820203.858687911,711.0037846428935,282.9681818181818,277.8232312033041
9823500.0,101325.0,0.07906341511534314,0.8883725892651138,271.0,607.7113252171216,176.11722927807486,542.8282732959448,0.4152678571428572,0.1,22000.0,3.08828125,0.7853981633974483,0.0,266.1562437141927,284.659375,9823500.0,1.0931527123522808,0.4776436144426157,0.21199304678601164,9821103.974218197,711.0692428914427,283.12556818181815,277.84409751964023
9824400.0,101325.0,0.07906341511534314,0.8883725892651138,270.95,553.781482630273,185.4211972667855,505.98943054357204,0.41000000000000003,0.1,22000.0,3.1,0.6981317007977318,0.0,266.2612004961829,285.0,9824400.0,1.133234153802182,0.4375621729927146,0.21205495611317401,9822004.08969197,711.1347011358824,283.25,277.89106134362777
9825300.0,101325.0,0.07906341511534314,0.8883725892651138,271.0168526785714,500.4608987282878,194.0145666221034,467.15587251941326,0.41250000000000003,0.1,22000.0,2.9984375,0.6465444950421703,0.0,266.33421424662254,285.171875,9825300.0,1.1737859601303777,0.39701036666451883,0.21211685935245678,9822904.205109222,711.2001593762116,283.3105769230769,277.9638883301245
9826200.0,101325.0,0.07906341511534314,0.8883725892651138,271.1401785714285,451.0,201.0,426.0,0.41888888888888887,0.1,22000.0,2.85,0.6041990500827592,0.0,266.3647454511592,285.2083333333333,9826200.0,1.2146787980186105,0.3561175287762861,0.2121787565018657,9823804.320469936,711.2656176124292,283.3115384615384,278.0278867589911
9827100.0,101325.0,0.07906341511534314,0.8883725892651138,271.2684151785714,406.2007882431177,198.9660815939279,381.9093936289121,0.42583333333333334,0.1,22000.0,2.7015625,0.5651866991809762,0.0,266.36749977159536,285.140625,9827100.0,1.2557918378803166,0.31500448891458,0.21224064755940697,9824704.435774103,711.3310758445346,283.28173076923076,278.07263895904816
9828000.0,101325.0,0.07906341511534314,0.8883725892651138,271.34999999999997,363.48301596014187,185.11053130929793,335.6846125186289,0.43,0.1,22000.0,2.6,0.5235987755982988,0.0,266.35723004844306,285.0,9828000.0,1.297011016366039,0.27378531042885745,0.21230253252308673,9825604.55102171,711.3965340725268,283.25,278.08823498567557
9828900.0,101325.0,0.07906341511534314,0.8883725892651138,271.25742379926106,321.02373569709505,165.449715370019,289.1175251490313,0.42607142857142855,0.109375,22000.0,2.601953125,0.4517723810596535,0.0,266.30786211912533,284.80357142857144,9828900.0,1.3382274426885608,0.2325688841063358,0.21236441139091086,9826504.666212747,711.4619922964052,283.2211101398601,278.02648007287877
9829800.0,101325.0,0.07906341511534314,0.8883725892651138,271.0037253694581,277.0,146.0,244.0,0.4161904761904762,0.13333333333333333,22000.0,2.709375,0.34781816813130456,0.0,266.2077164631647,284.5595238095238,9829800.0,1.37933594133307,0.19146038546182664,0.21242628416088527,9827404.781347198,711.5274505161688,283.1793706293706,277.89599340275566
9830700.0,101325.0,0.07906341511534314,0.8883725892651138,270.7481642549261,224.64810749504397,128.55111313039527,201.17416007905138,0.4082142857142857,0.16562500000000002,22000.0,2.887109375,0.24448779633673628,0.0,266.0932397029996,284.2857142857143,9830700.0,1.4202337197770614,0.1505626070178352,0.21248815083101624,9828304.896425057,711.5929087318165,283.1229458041958,277.77268284662114
9831600.0,101325.0,0.07906341511534314,0.8883725892651138,270.65,164.72523255222893,110.97501135847342,160.50988142292488,0.41000000000000003,0.2,22000.0,3.1,0.17453292519943295,0.0,266.0010634702926,284.0,9831600.0,1.4608191490619216,0.109977177732975,0.21255001139930954,9829205.011446306,711.6583669433476,283.04999999999995,277.7323484110353
9832500.0,101325.0,0.07906341511534314,0.8883725892651138,270.89484913793103,106.68974133329942,93.41140390731485,122.34066205533594,0.42497767857142854,0.24375000000000002,22000.0,3.547265625,1.0431470398351217,0.0,265.95499983732367,283.6908482142857,9832500.0,1.5009906464331204,0.06980568036177615,0.21261186586377126,9830105.126410939,711.7238251507614,282.93835227272723,277.7894914838474
9833400.0,101325.0,0.07906341511534314,0.8883725892651138,271.39431034482755,60.0,76.0,87.0,0.44732142857142854,0.30000000000000004,22000.0,4.240625,3.0131526761605527,0.0,265.90620257840993,283.29464285714283,9833400.0,1.5406456521687628,0.030150674626133744,0.2126737142224076,9831005.24131894,711.7892833540568,282.7590909090909,277.86059323323843
9834300.0,101325.0,0.07906341511534314,0.8883725892651138,271.89661637931033,29.32645631067961,58.306338028169016,56.76539855072464,0.4710044642857143,0.35625,22000.0,4.863671875,5.003745069900745,0.0,265.7827126304044,282.75111607142856,9834300.0,1.5796796967875033,-0.008883369992606749,0.21273555647322442,9831905.356170299,711.854741553233,282.5002840909091,277.87431512042923
9835200.0,101325.0,0.07906341511534314,0.8883725892651138,272.15,11.067961165048544,40.605633802816904,33.772946859903385,0.49,0.4,22000.0,5.1,5.934119456780721,0.0,265.5134153329252,282.0,9835200.0,1.6179855598694142,-0.04718923307451761,0.2127973926142276,9832805.470965002,711.9201997482893,282.15,277.76229420844135
9836100.0,101325.0,0.07906341511534314,0.8883725892651138,272.1155,2.2754854368931987,24.102112676056336,18.144021739130437,0.5030022321428571,0.42500000000000004,22000.0,4.937890625,5.964799072538433,0.0,265.10212152544125,280.4921875,9836100.0,1.655452527651255,-0.0846562008563585,0.21285922264342322,9833705.58570304,711.9856579392246,281.7216346153846,277.52448234892876
9837000.0,101325.0,0.07906341511534314,0.8883725892651138,271.988,0.0,10.0,10.0,0.5141964285714287,0.43333333333333335,22000.0,4.646875,5.975934636776418,0.0,264.6353285998429,278.1875,9837000.0,1.6919657632978786,-0.12116943650298206,0.21292104655881744,9834605.7003844,712.0511161260383,281.2576923076923,277.23571208490785
9837900.0,101325.0,0.07906341511534314,0.8883725892651138,271.8665,0.0,1.40625,5.984374999999999,0.5257924107142857,0.42500000000000004,22000.0,4.332421875,5.9661626110165535,0.0,264.16641389236116,275.7890625,9837900.0,1.7274058111942676,-0.15660948439937106,0.21298286435841604,9835505.81500907,712.1165743087294,280.78990384615383,276.94244407543755
9838800.0,101325.0,0.07906341511534314,0.8883725892651138,271.84999999999997,0.0,0.0,2.8194444444444438,0.54,0.4,22000.0,4.1,5.934119456780721,0.0,263.7486505108956,274.0,9838800.0,1.7616482645420997,-0.1908519377472031,0.21304467604022523,9836405.92957704,712.182032487297,280.34999999999997,276.6900524084253
9839700.0,101325.0,0.07906341511534314,0.8883725892651138,271.9673636363636,0.0,0.0,0.7447916666666679,0.5603236607142857,0.35703125,22000.0,3.9741629464285713,5.8904862254808625,0.0,263.38919398295855,272.75,9839700.0,1.7945636335472737,-0.2237673067523771,0.21310648160225068,9837306.044088295,712.2474906617402,279.9384615384615,276.5068784138577
9840600.0,101325.0,0.07906341511534314,0.8883725892651138,272.13563636363637,0.0,0.0,0.0,0.5854464285714286,0.30208333333333337,22000.0,3.8790178571428573,5.846852994181004,0.0,263.04886162918115,271.5,9840600.0,1.826017458881819,-0.25522113208692243,0.21316828104249877,9838206.158542825,712.3129488320583,279.53461538461534,276.36173554003483
